Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
5.9701,0.90615,2.8758,0.98522,4.0609,0.98522,5.1389,0.90615,9.9832,15.788,6.9935,5.0081,4.748,7.9475,13.93,5.8615,9.9832,9.0,7.8548,0.0,3.9409
15.92,5.7605,3.8562,5.9113,11.168,5.9113,10.347,5.7605,2.9481,26.733,16.797001,10.862,14.504,15.829,19.9,12.625,21.039,18.0,17.756001,6.0914,9.8522
25.871,9.644,7.7778,9.8522,13.198,9.8522,15.556,9.644,5.9631,34.693001,20.719,19.642,17.431,22.726,24.875999,20.354,28.073999,26.0,26.667,8.1218,13.793
28.856001,6.7314,6.7974,7.8818,11.168,7.8818,13.472,6.7314,9.9832,36.682999,22.68,22.569,13.528,23.711,24.875999,21.32,29.079,27.0,28.646999,6.0914,12.808
26.865999,1.877,4.8366,4.9261,12.183,4.9261,9.3056,1.877,8.9782,35.688,20.719,19.642,14.504,20.754999,22.886,16.49,28.073999,22.0,26.667,3.0457,12.808
22.886,1.877,2.8758,3.9409,12.183,3.9409,6.1806,1.877,12.998,34.693001,16.797001,13.789,13.528,14.844,20.896,13.591,27.069,18.0,21.716,3.0457,11.823
20.896,2.8479,3.8562,4.9261,11.168,4.9261,7.2222,2.8479,16.013,32.702999,12.876,12.813,11.577,10.903,21.891001,12.625,23.049,17.0,17.756001,4.0609,11.823
18.905001,6.7314,5.817,7.8818,10.152,7.8818,9.3056,6.7314,26.063999,27.728001,10.915,14.764,10.602,10.903,23.881001,14.557,18.023001,17.0,14.785,3.0457,11.823
14.925,7.7023,6.7974,6.8966,9.1371,6.8966,8.2639,7.7023,14.003,20.763,11.895,16.715,11.577,11.888,20.896,15.523,15.008,16.0,12.805,4.0609,10.837
12.935,6.7314,3.8562,3.9409,9.1371,3.9409,5.1389,6.7314,5.9631,17.778,15.817,16.715,10.602,15.829,18.905001,17.455999,14.003,17.0,12.805,6.0914,8.867
14.925,6.7314,2.8758,2.9557,11.168,2.9557,8.2639,6.7314,14.003,21.757999,22.68,15.74,10.602,20.754999,20.896,18.422001,17.018,18.0,16.766001,6.0914,10.837
14.925,4.7896,0.91503,2.9557,9.1371,2.9557,9.3056,4.7896,14.003,22.753,23.66,10.862,12.553,19.77,21.891001,12.625,18.023001,15.0,17.756001,1.0152,11.823
16.915001,6.7314,4.8366,5.9113,10.152,5.9113,12.431,6.7314,23.049,24.743,25.621,11.837,15.48,18.785,24.875999,11.659,21.039,17.0,20.726,1.0152,14.778
19.9,7.7023,6.7974,6.8966,14.213,6.8966,16.597,7.7023,20.034,27.728001,23.66,18.667,17.431,17.799999,27.861,10.692,25.059,18.0,21.716,4.0609,18.719
20.896,6.7314,5.817,3.9409,16.243999,3.9409,14.514,6.7314,10.988,28.723,18.757999,15.74,14.504,15.829,24.875999,10.692,26.063999,19.0,20.726,2.0305,18.719
23.881001,7.7023,8.7582,2.9557,17.259001,2.9557,14.514,7.7023,18.023001,28.723,13.856,15.74,11.577,15.829,25.871,14.557,27.069,22.0,20.726,5.0761,17.733999
21.891001,6.7314,7.7778,1.9704,14.213,1.9704,13.472,6.7314,28.073999,26.733,12.876,18.667,10.602,13.859,24.875999,15.523,25.059,22.0,18.746,6.0914,14.778
17.91,2.8479,3.8562,0.0,9.1371,0.0,7.2222,2.8479,17.018,20.763,12.876,22.569,12.553,14.844,18.905001,15.523,21.039,20.0,17.756001,1.0152,9.8522
16.915001,2.8479,1.8954,-0.98522,8.1218,-0.98522,5.1389,2.8479,11.993,15.788,12.876,20.618,12.553,17.799999,13.93,18.422001,19.028,18.0,17.756001,1.0152,6.8966
17.91,3.8188,1.8954,0.98522,10.152,0.98522,6.1806,3.8188,10.988,12.803,13.856,17.691,13.528,20.754999,11.94,21.32,19.028,18.0,17.756001,7.1066,6.8966
18.905001,3.8188,0.91503,1.9704,11.168,1.9704,8.2639,3.8188,6.9682,12.803,15.817,18.667,15.48,20.754999,12.935,21.32,19.028,18.0,18.746,10.152,9.8522
18.905001,6.7314,3.8562,2.9557,14.213,2.9557,11.389,6.7314,8.9782,15.788,14.837,22.569,16.455,20.754999,15.92,23.253,20.034,20.0,18.746,11.168,13.793
14.925,7.7023,5.817,4.9261,14.213,4.9261,13.472,7.7023,23.049,14.793,12.876,22.569,14.504,16.813999,14.925,21.32,17.018,19.0,15.776,9.1371,15.764
7.9602,2.8479,2.8758,2.9557,10.152,2.9557,12.431,2.8479,26.063999,9.8176,6.9935,18.667,8.6504,7.9475,12.935,14.557,10.988,15.0,7.8548,4.0609,10.837
5.9701,2.8479,0.91503,2.9557,9.1371,2.9557,11.389,2.8479,17.018,7.8275,4.0523,20.618,0.84553,4.9918,11.94,10.692,9.9832,15.0,5.8746,1.0152,11.823
8.9552,5.7605,1.8954,3.9409,12.183,3.9409,11.389,5.7605,14.003,8.8226,10.915,19.642,2.7967,6.9622,12.935,12.625,12.998,16.0,9.835,3.0457,14.778
13.93,5.7605,-0.06536,0.98522,12.183,0.98522,8.2639,5.7605,19.028,8.8226,13.856,16.715,5.7236,13.859,13.93,15.523,12.998,16.0,14.785,5.0761,12.808
13.93,4.7896,-2.0261,-1.9704,11.168,-1.9704,4.0972,4.7896,8.9782,4.8425,8.9542,11.837,2.7967,18.785,10.945,17.455999,9.9832,13.0,15.776,8.1218,9.8522
15.92,6.7314,-0.06536,0.0,11.168,0.0,5.1389,6.7314,5.9631,5.8375,9.9346,11.837,6.6992,24.695999,9.9502,20.354,11.993,13.0,17.756001,7.1066,9.8522
13.93,4.7896,-0.06536,0.0,9.1371,0.0,5.1389,4.7896,8.9782,4.8425,9.9346,11.837,5.7236,20.754999,7.9602,17.455999,11.993,11.0,16.766001,5.0761,7.8818
8.9552,1.877,0.91503,-0.98522,7.1066,-0.98522,5.1389,1.877,9.9832,0.86235,8.9542,6.9593,2.7967,12.874,5.9701,11.659,8.9782,5.0,12.805,3.0457,5.9113
7.9602,3.8188,4.8366,2.9557,9.1371,2.9557,9.3056,3.8188,11.993,1.8574,9.9346,7.935,4.748,9.9179,9.9502,11.659,10.988,6.0,11.815,5.0761,9.8522
4.9751,6.7314,7.7778,7.8818,11.168,7.8818,14.514,6.7314,11.993,2.8524,9.9346,8.9106,7.6748,4.0066,10.945,6.8277,11.993,4.0,7.8548,7.1066,13.793
-2.9851,7.7023,9.7386,9.8522,10.152,9.8522,16.597,7.7023,6.9682,1.8574,2.0915,6.9593,5.7236,-5.8456,8.9552,-0.90177,5.9631,-1.0,-1.0561,8.1218,12.808
-9.9502,8.6731,13.66,11.823,10.152,11.823,19.722,8.6731,4.9581,1.8574,-1.8301,3.0569,0.84553,-10.772,9.9502,-5.7327,2.9481,-4.0,-7.9868,9.1371,13.793
-13.93,7.7023,12.68,11.823,11.168,11.823,20.764,7.7023,6.9682,3.8474,-3.7908,-0.84553,-0.13008,-14.713,10.945,-10.564,1.943,-5.0,-10.957,8.1218,14.778
-13.93,5.7605,11.699,10.837,11.168,10.837,22.847,5.7605,16.013,6.8325,-3.7908,2.0813,5.7236,-12.742,12.935,-9.5974,2.9481,-3.0,-10.957,6.0914,16.749001
-7.9602,5.7605,11.699,10.837,13.198,10.837,23.889,5.7605,12.998,10.813,-0.84967,5.9837,7.6748,-6.8309,14.925,-4.7665,6.9682,2.0,-6.9967,7.1066,17.733999
-2.9851,4.7896,9.7386,8.867,15.228,8.867,20.764,4.7896,12.998,11.808,2.0915,5.0081,4.748,-3.8752,13.93,-3.8003,8.9782,3.0,-2.0462,8.1218,17.733999
4.9751,4.7896,12.68,8.867,18.274,8.867,21.806,4.7896,15.008,13.798,6.9935,7.935,6.6992,4.9918,14.925,1.0306,14.003,7.0,7.8548,11.168,18.719
10.945,5.7605,14.641,9.8522,19.289,9.8522,22.847,5.7605,14.003,17.778,9.9346,6.9593,7.6748,13.859,15.92,7.7939,17.018,9.0,15.776,11.168,18.719
14.925,3.8188,11.699,6.8966,14.213,6.8966,17.639,3.8188,1.943,18.773001,10.915,4.0325,6.6992,17.799999,12.935,7.7939,16.013,7.0,19.736,6.0914,15.764
13.93,0.90615,7.7778,4.9261,10.152,4.9261,11.389,0.90615,-0.067,14.793,12.876,4.0325,7.6748,19.77,8.9552,8.7601,12.998,5.0,20.726,4.0609,10.837
8.9552,-2.9773,7.7778,1.9704,7.1066,1.9704,8.2639,-2.9773,0.93802,10.813,13.856,6.9593,8.6504,17.799999,5.9701,9.7262,8.9782,5.0,15.776,1.0152,6.8966
5.9701,-3.9482,10.719,0.98522,3.0457,0.98522,6.1806,-3.9482,9.9832,6.8325,12.876,10.862,4.748,15.829,6.9652,11.659,4.9581,7.0,11.815,-3.0457,3.9409
4.9751,-0.06472,10.719,2.9557,3.0457,2.9557,6.1806,-0.06472,14.003,6.8325,10.915,11.837,-3.0569,13.859,10.945,12.625,2.9481,9.0,8.8449,-3.0457,4.9261
4.9751,3.8188,10.719,5.9113,7.1066,5.9113,9.3056,3.8188,20.034,8.8226,9.9346,13.789,-1.1057,12.874,12.935,13.591,3.9531,12.0,7.8548,2.0305,8.867
5.9701,3.8188,5.817,6.8966,10.152,6.8966,9.3056,3.8188,15.008,10.813,8.9542,11.837,4.748,14.844,11.94,13.591,6.9682,12.0,7.8548,6.0914,10.837
5.9701,3.8188,6.7974,6.8966,8.1218,6.8966,7.2222,3.8188,-3.0821,11.808,6.9935,6.9593,7.6748,13.859,9.9502,11.659,7.9732,8.0,6.8647,4.0609,8.867
5.9701,3.8188,10.719,7.8818,6.0914,7.8818,8.2639,3.8188,-5.0921,11.808,6.0131,2.0813,8.6504,12.874,8.9552,9.7262,10.988,4.0,5.8746,4.0609,7.8818
4.9751,1.877,10.719,6.8966,6.0914,6.8966,6.1806,1.877,5.9631,10.813,4.0523,0.13008,7.6748,6.9622,5.9701,4.8953,10.988,0.0,3.8944,5.0761,5.9113
4.9751,-2.0065,8.7582,3.9409,2.0305,3.9409,3.0556,-2.0065,2.9481,8.8226,5.0327,-0.84553,5.7236,1.0509,2.9851,-1.868,9.9832,-3.0,4.8845,1.0152,0.98522
9.9502,-1.0356,8.7582,3.9409,0.0,3.9409,-0.06944,-1.0356,-1.072,9.8176,8.9542,-0.84553,6.6992,5.977,1.99,1.9968,11.993,1.0,10.825,1.0152,-1.9704
13.93,1.877,7.7778,7.8818,4.0609,7.8818,0.97222,1.877,6.9682,9.8176,12.876,4.0325,9.626,12.874,4.9751,11.659,15.008,8.0,15.776,3.0457,0.98522
19.9,3.8188,9.7386,8.867,7.1066,8.867,5.1389,3.8188,11.993,13.798,12.876,14.764,9.626,20.754999,12.935,22.287001,18.023001,19.0,18.746,3.0457,4.9261
22.886,2.8479,11.699,8.867,8.1218,8.867,8.2639,2.8479,6.9682,14.793,9.9346,19.642,10.602,22.726,19.9,27.118,18.023001,25.0,17.756001,2.0305,6.8966
22.886,2.8479,11.699,7.8818,7.1066,7.8818,9.3056,2.8479,21.039,14.793,9.9346,19.642,11.577,24.695999,21.891001,28.084,18.023001,25.0,16.766001,3.0457,5.9113
18.905001,2.8479,10.719,8.867,9.1371,8.867,10.347,2.8479,12.998,13.798,8.9542,14.764,13.528,25.681,18.905001,26.150999,16.013,20.0,13.795,6.0914,8.867
11.94,4.7896,10.719,8.867,9.1371,8.867,11.389,4.7896,14.003,11.808,4.0523,8.9106,12.553,18.785,13.93,19.388,9.9832,12.0,7.8548,4.0609,9.8522
4.9751,3.8188,8.7582,7.8818,8.1218,7.8818,9.3056,3.8188,6.9682,6.8325,1.1111,5.9837,5.7236,10.903,9.9502,12.625,2.9481,7.0,-0.06601,2.0305,7.8818
2.9851,2.8479,6.7974,6.8966,9.1371,6.8966,9.3056,2.8479,6.9682,3.8474,0.13072,8.9106,4.748,8.9327,10.945,10.692,1.943,8.0,-3.0363,5.0761,7.8818
3.9801,6.7314,8.7582,8.867,14.213,8.867,12.431,6.7314,24.054001,6.8325,6.9935,9.8862,8.6504,11.888,11.94,13.591,6.9682,10.0,-1.0561,8.1218,11.823
3.9801,9.644,11.699,11.823,15.228,11.823,13.472,9.644,9.9832,5.8375,5.0327,6.9593,10.602,13.859,6.9652,14.557,8.9782,7.0,0.92409,10.152,13.793
7.9602,8.6731,9.7386,10.837,13.198,10.837,13.472,8.6731,-1.072,4.8425,6.0131,8.9106,11.577,17.799999,2.9851,15.523,9.9832,7.0,6.8647,7.1066,13.793
16.915001,9.644,7.7778,9.8522,15.228,9.8522,13.472,9.644,3.9531,10.813,13.856,13.789,11.577,25.681,8.9552,22.287001,15.008,13.0,17.756001,8.1218,14.778
22.886,14.498,7.7778,12.808,20.305,12.808,15.556,14.498,4.9581,15.788,16.797001,12.813,11.577,28.636999,11.94,26.150999,19.028,15.0,23.695999,13.198,17.733999
26.865999,15.469,9.7386,13.793,22.334999,13.793,16.597,15.469,5.9631,18.773001,14.837,13.789,10.602,28.636999,14.925,28.084,22.044001,19.0,26.667,14.213,19.704
30.846001,10.615,12.68,10.837,18.274,10.837,16.597,10.615,16.013,21.757999,13.856,18.667,10.602,27.652,20.896,30.016001,23.049,25.0,27.657,12.183,16.749001
33.831001,9.644,14.641,11.823,16.243999,11.823,17.639,9.644,22.044001,24.743,16.797001,21.593,15.48,31.593,26.865999,33.881001,24.054001,29.0,28.646999,10.152,17.733999
28.856001,8.6731,12.68,11.823,15.228,11.823,15.556,8.6731,25.059,23.747999,13.856,18.667,11.577,28.636999,25.871,30.016001,20.034,26.0,22.705999,9.1371,15.764
21.891001,8.6731,15.621,10.837,14.213,10.837,15.556,8.6731,25.059,22.753,15.817,20.618,7.6748,23.711,23.881001,21.32,17.018,21.0,17.756001,9.1371,14.778
18.905001,7.7023,15.621,10.837,13.198,10.837,13.472,7.7023,17.018,22.753,16.797001,19.642,10.602,20.754999,22.886,16.49,18.023001,18.0,15.776,8.1218,12.808
16.915001,7.7023,11.699,10.837,12.183,10.837,12.431,7.7023,8.9782,22.753,13.856,13.789,10.602,18.785,20.896,14.557,17.018,16.0,14.785,5.0761,11.823
17.91,8.6731,10.719,10.837,12.183,10.837,13.472,8.6731,6.9682,23.747999,11.895,10.862,5.7236,20.754999,16.915001,16.49,16.013,15.0,15.776,2.0305,13.793
16.915001,6.7314,8.7582,9.8522,11.168,9.8522,13.472,6.7314,9.9832,21.757999,11.895,10.862,1.8211,20.754999,11.94,17.455999,11.993,14.0,13.795,2.0305,13.793
16.915001,7.7023,6.7974,8.867,9.1371,8.867,11.389,7.7023,17.018,18.773001,12.876,12.813,2.7967,22.726,8.9552,20.354,9.9832,14.0,13.795,3.0457,12.808
15.92,5.7605,7.7778,6.8966,7.1066,6.8966,6.1806,5.7605,10.988,13.798,11.895,13.789,5.7236,20.754999,5.9701,18.422001,8.9782,12.0,12.805,3.0457,7.8818
11.94,-0.06472,2.8758,3.9409,0.0,3.9409,-1.1111,-0.06472,-1.072,5.8375,10.915,5.9837,3.7724,15.829,-1.99,12.625,5.9631,6.0,11.815,0.0,0.0
12.935,-2.0065,1.8954,2.9557,-1.0152,2.9557,-0.06944,-2.0065,-3.0821,1.8574,10.915,2.0813,-0.13008,15.829,-1.99,11.659,5.9631,5.0,14.785,-1.0152,-1.9704
18.905001,0.90615,8.7582,5.9113,3.0457,5.9113,7.2222,0.90615,-2.0771,6.8325,11.895,4.0325,2.7967,20.754999,4.9751,15.523,10.988,11.0,20.726,3.0457,3.9409
21.891001,3.8188,9.7386,6.8966,5.0761,6.8966,10.347,3.8188,0.93802,8.8226,10.915,6.9593,5.7236,21.740999,9.9502,18.422001,12.998,14.0,20.726,5.0761,7.8818
16.915001,5.7605,9.7386,7.8818,6.0914,7.8818,10.347,5.7605,3.9531,7.8275,6.0131,5.9837,6.6992,13.859,7.9602,15.523,9.9832,12.0,13.795,6.0914,8.867
5.9701,4.7896,8.7582,6.8966,3.0457,6.8966,7.2222,4.7896,9.9832,0.86235,0.13072,3.0569,-0.13008,7.9475,0.99502,7.7939,2.9481,5.0,3.8944,4.0609,6.8966
-4.9751,0.90615,3.8562,3.9409,-2.0305,3.9409,3.0556,0.90615,5.9631,-6.1028,-2.8105,1.1057,-5.9837,4.9918,-7.9602,1.9968,-5.0921,-4.0,-4.0264,-1.0152,1.9704
-12.935,-2.0065,1.8954,1.9704,-7.1066,1.9704,-1.1111,-2.0065,-6.0972,-11.078,-2.8105,-2.7967,-5.0081,2.0361,-13.93,-0.90177,-9.1122,-9.0,-8.9769,-5.0761,-2.9557
-15.92,-2.9773,1.8954,0.0,-7.1066,0.0,-2.1528,-2.9773,-9.1122,-13.068,-4.7712,-4.748,-5.9837,-1.9048,-18.905001,-2.8341,-10.117,-12.0,-10.957,-4.0609,-3.9409
-10.945,0.90615,4.8366,1.9704,-2.0305,1.9704,-0.06944,0.90615,-4.0871,-8.0929,-2.8105,-4.748,-3.0569,-2.89,-14.925,-1.868,-5.0921,-10.0,-7.9868,-1.0152,0.0
-2.9851,3.8188,6.7974,2.9557,2.0305,2.9557,2.0139,3.8188,-2.0771,-0.13267,1.1111,-3.7724,5.7236,-0.91954,-5.9701,1.9968,1.943,-3.0,-1.0561,0.0,4.9261
1.99,2.8479,4.8366,4.9261,3.0457,4.9261,4.0972,2.8479,6.9682,4.8425,4.0523,-3.7724,8.6504,-0.91954,0.99502,1.0306,5.9631,0.0,2.9043,-1.0152,8.867
4.9751,4.7896,5.817,7.8818,7.1066,7.8818,9.3056,4.7896,7.9732,9.8176,10.915,-0.84553,8.6504,2.0361,5.9701,0.06441,7.9732,0.0,6.8647,5.0761,14.778
1.99,3.8188,4.8366,6.8966,5.0761,6.8966,7.2222,3.8188,5.9631,6.8325,9.9346,-6.6992,7.6748,2.0361,1.99,-3.8003,4.9581,-7.0,6.8647,4.0609,12.808
-4.9751,-2.9773,2.8758,2.9557,-2.0305,2.9557,-0.06944,-2.9773,-8.1072,-1.1277,4.0523,-15.48,-0.13008,-0.91954,-4.9751,-10.564,-1.072,-15.0,1.9142,-1.0152,4.9261
-4.9751,-2.0065,2.8758,1.9704,-3.0457,1.9704,-1.1111,-2.0065,-6.0972,-2.1227,0.13072,-4.748,-3.0569,0.06568,-4.9751,-9.5974,-3.0821,-12.0,-0.06601,-1.0152,3.9409
-4.9751,0.90615,5.817,2.9557,-1.0152,2.9557,0.97222,0.90615,-1.072,-2.1227,-5.7516,-5.7236,-4.0325,1.0509,-3.9801,-3.8003,-5.0921,-9.0,-4.0264,0.0,4.9261
-5.9701,1.877,5.817,2.9557,-3.0457,2.9557,2.0139,1.877,-10.117,-1.1277,-13.595,-11.577,0.84553,-3.8752,-3.9801,0.06441,-8.1072,-9.0,-8.9769,-1.0152,3.9409
-9.9502,-0.06472,6.7974,0.98522,-5.0761,0.98522,-0.06944,-0.06472,-19.162001,-3.1177,-17.516001,-10.602,-0.13008,-9.7865,-7.9602,-1.868,-10.117,-11.0,-15.908,-1.0152,-0.98522
-15.92,-3.9482,4.8366,-0.98522,-10.152,-0.98522,-4.2361,-3.9482,-6.0972,-9.0879,-16.535999,-8.6504,-5.9837,-17.667999,-12.935,-7.6651,-14.137,-14.0,-20.858,-4.0609,-5.9113
-15.92,-2.9773,1.8954,-1.9704,-9.1371,-1.9704,-6.3194,-2.9773,-18.157,-12.073,-13.595,-7.6748,-3.0569,-16.683001,-16.915001,-8.6312,-13.132,-14.0,-18.878,-3.0457,-6.8966
-18.905001,-2.9773,-0.06536,-3.9409,-10.152,-3.9409,-9.4444,-2.9773,-12.127,-17.048,-13.595,-5.7236,-0.13008,-15.698,-18.905001,-12.496,-15.142,-16.0,-16.898001,-2.0305,-7.8818
-20.896,-4.9191,0.91503,-4.9261,-12.183,-4.9261,-11.528,-4.9191,-5.0921,-20.033001,-10.654,-9.626,-2.0813,-14.713,-18.905001,-14.428,-18.157,-19.0,-17.888,-5.0761,-9.8522
-18.905001,-4.9191,1.8954,-3.9409,-14.213,-3.9409,-11.528,-4.9191,-9.1122,-19.038,-8.6928,-6.6992,-2.0813,-9.7865,-16.915001,-12.496,-19.162001,-17.0,-14.917,-7.1066,-11.823
-11.94,-2.9773,2.8758,-0.98522,-11.168,-0.98522,-8.4028,-2.9773,-5.0921,-16.052999,-6.732,-3.7724,-3.0569,-2.89,-11.94,-3.8003,-16.146999,-10.0,-10.957,-6.0914,-7.8818
-7.9602,-0.06472,3.8562,2.9557,-6.0914,2.9557,-3.1944,-0.06472,-3.0821,-13.068,-4.7712,-5.7236,-1.1057,2.0361,-7.9602,1.9968,-12.127,-6.0,-6.0066,-2.0305,-1.9704
-7.9602,1.877,5.817,4.9261,-6.0914,4.9261,-3.1944,1.877,-3.0821,-14.063,-5.7516,-7.6748,-2.0813,-0.91954,-9.9502,-1.868,-13.132,-8.0,-5.0165,-2.0305,-1.9704
-5.9701,0.90615,2.8758,3.9409,-8.1218,3.9409,-5.2778,0.90615,14.003,-14.063,-7.7124,-6.6992,-10.862,-2.89,-7.9602,-3.8003,-16.146999,-5.0,-5.0165,-4.0609,-4.9261
0.0,4.7896,7.7778,7.8818,-4.0609,7.8818,-0.06944,4.7896,12.998,-6.1028,-2.8105,-2.7967,-8.9106,2.0361,-1.99,1.9968,-11.122,2.0,-1.0561,-6.0914,0.0
0.0,5.7605,10.719,10.837,-1.0152,10.837,4.0972,5.7605,-7.1022,-3.1177,-2.8105,1.1057,-4.0325,3.0213,-2.9851,3.9291,-8.1072,2.0,-0.06601,-7.1066,3.9409
-1.99,4.7896,9.7386,9.8522,-3.0457,9.8522,4.0972,4.7896,-10.117,-4.1128,-1.8301,1.1057,-5.0081,3.0213,-3.9801,2.963,-10.117,-1.0,-1.0561,-7.1066,4.9261
-5.9701,1.877,8.7582,9.8522,-8.1218,9.8522,3.0556,1.877,-4.0871,-8.0929,-7.7124,0.13008,-11.837,-0.91954,-4.9751,-0.90177,-17.152,-5.0,-6.0066,-10.152,1.9704
-8.9552,4.7896,8.7582,9.8522,-7.1066,9.8522,4.0972,4.7896,-0.067,-5.1078,-9.6732,-4.748,-13.789,-3.8752,-3.9801,-1.868,-16.146999,-8.0,-8.9769,-12.183,1.9704
-10.945,3.8188,3.8562,6.8966,-7.1066,6.8966,-0.06944,3.8188,-1.072,-5.1078,-10.654,-9.626,-12.813,-5.8456,-0.99502,-3.8003,-15.142,-11.0,-12.937,-9.1371,-0.98522
-13.93,2.8479,2.8758,5.9113,-9.1371,5.9113,-3.1944,2.8479,-5.0921,-10.083,-14.575,-13.528,-11.837,-7.8161,-8.9552,-5.7327,-19.162001,-15.0,-15.908,-7.1066,-4.9261
-17.91,2.8479,4.8366,6.8966,-11.168,6.8966,-4.2361,2.8479,-16.146999,-16.052999,-19.476999,-14.504,-14.764,-10.772,-15.92,-9.5974,-25.193001,-19.0,-19.868,-6.0914,-7.8818
-20.896,-0.06472,-1.0458,2.9557,-14.213,2.9557,-9.4444,-0.06472,-25.193001,-18.042999,-22.417999,-15.48,-17.691,-16.683001,-18.905001,-17.327,-27.202999,-24.0,-24.818001,-7.1066,-12.808
-15.92,1.877,-3.9869,2.9557,-13.198,2.9557,-11.528,1.877,-18.157,-15.058,-15.556,-17.431,-13.789,-9.7865,-15.92,-11.53,-20.167999,-20.0,-18.878,-4.0609,-12.808
-9.9502,2.8479,-2.0261,2.9557,-12.183,2.9557,-10.486,2.8479,-11.122,-11.078,-12.614,-18.407,-11.837,-3.8752,-11.94,-4.7665,-14.137,-15.0,-12.937,-4.0609,-12.808
-7.9602,4.7896,-1.0458,2.9557,-10.152,2.9557,-7.3611,4.7896,9.9832,-9.0879,-9.6732,-11.577,-6.9593,-0.91954,-6.9652,-1.868,-11.122,-11.0,-10.957,-4.0609,-10.837
-8.9552,3.8188,-1.0458,2.9557,-9.1371,2.9557,-7.3611,3.8188,-2.0771,-9.0879,-8.6928,-6.6992,-5.9837,-0.91954,-6.9652,-0.90177,-12.127,-10.0,-10.957,-4.0609,-9.8522
-8.9552,-0.06472,-0.06536,0.0,-10.152,0.0,-8.4028,-0.06472,-26.198,-9.0879,-8.6928,-11.577,-10.862,0.06568,-11.94,-0.90177,-13.132,-12.0,-8.9769,-7.1066,-10.837
-5.9701,0.90615,-0.06536,-0.98522,-7.1066,-0.98522,-7.3611,0.90615,-21.173,-8.0929,-5.7516,-10.602,-7.935,4.0066,-9.9502,2.963,-11.122,-9.0,-6.0066,-4.0609,-8.867
-2.9851,1.877,-3.0065,-2.9557,-6.0914,-2.9557,-8.4028,1.877,-7.1022,-9.0879,-3.7908,-4.748,-7.935,5.977,-6.9652,7.7939,-11.122,-4.0,-4.0264,-1.0152,-8.867
0.0,3.8188,-1.0458,-0.98522,-4.0609,-0.98522,-5.2778,3.8188,8.9782,-7.0978,1.1111,0.13008,-8.9106,8.9327,-3.9801,10.692,-10.117,-1.0,-2.0462,-3.0457,-5.9113
2.9851,4.7896,3.8562,0.98522,-2.0305,0.98522,-0.06944,4.7896,6.9682,-4.1128,0.13072,5.9837,-7.935,8.9327,-1.99,12.625,-7.1022,2.0,-1.0561,-1.0152,-2.9557
1.99,2.8479,2.8758,0.98522,-2.0305,0.98522,2.0139,2.8479,-0.067,-2.1227,-3.7908,2.0813,-5.9837,4.9918,-2.9851,7.7939,-7.1022,0.0,-3.0363,-1.0152,-1.9704
0.99502,1.877,3.8562,0.0,-1.0152,0.0,2.0139,1.877,-0.067,-1.1277,-0.84967,-4.748,-5.0081,0.06568,-7.9602,0.06441,-4.0871,-6.0,-2.0462,0.0,-0.98522
-2.9851,-1.0356,-0.06536,-1.9704,-4.0609,-1.9704,-3.1944,-1.0356,-2.0771,-5.1078,-1.8301,-9.626,-5.0081,-3.8752,-12.935,-6.6989,-3.0821,-10.0,-2.0462,0.0,-3.9409
-3.9801,-0.06472,-3.0065,-0.98522,-3.0457,-0.98522,-3.1944,-0.06472,-12.127,-3.1177,1.1111,-3.7724,-5.0081,-2.89,-10.945,-7.6651,-1.072,-10.0,-0.06601,0.0,-2.9557
-1.99,0.90615,-0.06536,0.98522,1.0152,0.98522,2.0139,0.90615,-10.117,3.8474,5.0327,5.0081,0.84553,3.0213,-3.9801,-2.8341,3.9531,-5.0,3.8944,0.0,1.9704
-0.99502,1.877,2.8758,3.9409,2.0305,3.9409,5.1389,1.877,5.9631,4.8425,6.9935,-0.84553,2.7967,8.9327,-0.99502,2.963,3.9531,-4.0,5.8746,0.0,2.9557
0.99502,6.7314,5.817,8.867,6.0914,8.867,9.3056,6.7314,-9.1122,6.8325,10.915,-6.6992,0.84553,11.888,0.99502,5.8615,4.9581,-3.0,8.8449,4.0609,8.867
4.9751,9.644,7.7778,12.808,11.168,12.808,14.514,9.644,-8.1072,10.813,11.895,-3.7724,-0.13008,10.903,4.9751,2.963,8.9782,-1.0,10.825,6.0914,13.793
7.9602,9.644,12.68,12.808,10.152,12.808,16.597,9.644,4.9581,13.798,12.876,1.1057,0.84553,8.9327,8.9552,2.963,12.998,3.0,13.795,3.0457,14.778
12.935,7.7023,14.641,12.808,10.152,12.808,16.597,7.7023,4.9581,17.778,15.817,5.9837,6.6992,12.874,14.925,7.7939,16.013,9.0,19.736,3.0457,14.778
15.92,3.8188,11.699,9.8522,10.152,9.8522,14.514,3.8188,12.998,17.778,13.856,9.8862,8.6504,15.829,15.92,12.625,15.008,12.0,20.726,1.0152,11.823
21.891001,5.7605,11.699,12.808,13.198,12.808,17.639,5.7605,16.013,19.768,17.778,16.715,8.6504,21.740999,18.905001,19.388,16.013,18.0,22.705999,6.0914,14.778
21.891001,7.7023,9.7386,11.823,12.183,11.823,17.639,7.7023,4.9581,17.778,12.876,14.764,5.7236,20.754999,17.91,21.32,15.008,18.0,20.726,9.1371,13.793
